smiles,reaction_energy,Pred_LogS,isSoluble
C[C@@](O)(CO)C[C@H]1CN1,1.050751496708393,0.42456603,1
C[NH2+][CH+]O[C@H]1[C@@H](O)[C@H]1O,1.0507330435752866,-0.1417749,1
CCN1CCN(CC1)CCCOC2=CC=C(C=C2)[N+](=O)[O-],1.050690440368652,-2.7814274,1
CCC1(C(=C)N(C(=O)O1)NC2=CC=CC=C2)C,1.050594459307194,-2.9315758,1
CC1(C(NC(=O)O1)(C)O)CCC2=CC=CC=C2,1.050564859986305,-2.832215,1
C[C@H]1C(=O)OC[C@]1(C)O,1.0505049182653423,0.5342431,1
C#Cc1occc1CO,1.0504915428400037,-0.7891662,1
N[C@@H]1C(=O)NC(=O)[C@@H]1N,1.050484112048149,-0.29552317,1
CC1=CC(=C2C(=CC(=O)OC2=C1C)C[NH+]3CCN(CC3)C4=CC=CC=C4)C,1.0504818828105926,-3.1693175,1
C#CC1=CC[C@H](O)[C@@H]1O,1.050430610346794,0.035769224,1
CN(C)[C@@H]1CCN(C1)c2nccnc2C3CN(C3)c4ccc5ccccc5n4,1.0504208264708517,-2.8892186,1
[NH-]C1=C(N)C(N)C(=O)O1,1.0503790901899337,-0.5966821,1
C[NH2+][CH+]OC[C@]1(O)CC1,1.0503197677016258,-0.20784879,1
COC1=CC=CC=C1C2C3CCCCC3(CCN2CC#N)O,1.0503129561424256,-2.381991,1
N[C@@]1(N)CC(CO)N1O,1.050312089216709,0.18365407,1
Cn1nccc1O,1.0502969799399375,0.15246272,1
C[C@H](C)[n+]1ncoc1[NH-],1.0502843475937844,-0.6723392,1
C[NH2+]C1CCOC(=O)O1,1.0502583398222924,0.68257046,1
CO[CH+][NH2+][C@H]1C[C@H]1CO,1.0501842795968055,-0.016885042,1
C1CCC(CC1)CCC=NN,1.0500771523475647,-3.1301587,1
OCc1cc(O)n[nH]1,1.0500632815361022,0.30099082,1
OCc1cnc(O)[nH]1,1.0500030921220778,0.2960379,1
C[N@H+]1C[C@H]1[C@H](CO)CO,1.049913427233696,0.306221,1
OC[C@@H](O)[C@@H](O)[C@H]1CN1,1.049891754090786,0.5566635,1
Nc1[nH]cc2c1CC=C2,1.0498557147502896,-2.5948334,1
C#CCc1cc(O)[nH]n1,1.049830945444107,-0.7569108,1
CC[NH+](CC)CCCC(C)NC(=O)C1=C(NC2=C(C1=O)CCCC2)O,1.0497937914848323,-2.9980907,1
CNc1nc(O)n(C)n1,1.049731001293659,-1.1253057,1
CN(C)C1CCN(C1)c2nccnc2C3CN(C3)c4ccc5ccccc5n4,1.049721341264248,-2.9222279,1
CC[C@@H](O)[C@H]1CC(=O)O1,1.0497105666160582,-0.29652762,1
CCO[CH+][NH2+][C@H]1C[C@H]1O,1.0497070989131925,-0.070960045,1
OCc1cncc(F)c1,1.049648767197132,0.40682912,1
C[C@H]1N[C@H]1C[C@@H](O)CO,1.0496149570941924,0.26554132,1
Cc1[nH]ccc1[C@H]1CN1,1.0495956370353698,-1.2956102,1
C[NH2+]C(C)O[C@H]1C[C@H]1C,1.049475629746914,-0.026465893,1
C[N@H+](C)[C@]12C[C@H]1NC2=O,1.049399959516525,-0.13236594,1
COc1nc(C)nn1C,1.0493164869546887,-1.1472797,1
[NH-][CH+]O[C@H]1CNC(=O)C1,1.0492870114803314,-0.3359983,1
CNc1c(O)noc1N,1.0492771037578583,-1.2317431,1
c1cc2c([nH]1)CCCN2,1.0490000590682027,-2.2322392,1
c1n[nH]cc1[C@H]1CC1,1.0489622858762742,-2.7797668,1
CC(C[NH2+]CCOC1=CC=C(C=C1)CCC(=O)C)O,1.0488884733438493,-1.7395017,1
C[C@H]1CCNC(=O)CC1,1.0488219677567483,-0.66781735,1
C[NH2+][CH+]O[C@H]1C[C@]1(C)O,1.048780479168892,-0.12310076,1
C1=CC=C2C(=C1)N=C(O2)C3=CN=C(N=C3)NC(CO)(CO)CO,1.0487564529418942,-2.2234125,1
C[C@@](O)(CO)C[N@H+]1CC1,1.04869217659235,0.79522276,1
CCN1CCN(CC1)CC(COC2=CC=CC=C2[N+](=O)[O-])O,1.0486899473547933,-1.9732823,1
CNC1=C[CH-]CCCO1,1.0486814019441604,-1.7933408,1
C[C@H]1OC(=O)O[C@H]1CO,1.048654403400421,0.5893545,1
[NH-]c1cc(N)[nH+]c(=O)[nH]1,1.0486137817382812,-1.1373391,1
CCCO[C@H]1COC1=O,1.0485819531798364,-0.49424124,1
CC#Cc1c[nH+]c([NH-])o1,1.048541207671165,-1.2440977,1
C#Cc1c(C)coc1N,1.0484801513314248,-1.2868121,1
Cc1n[nH]c([C@H](C)C)n1,1.048466404366493,-1.2358263,1
CC1=C(C(=O)NC(=O)N1)NCCC2=CC=CC=C2,1.0483860279679296,-1.9716984,1
O[C@H]1CNc2[nH]ccc21,1.048341071677208,-1.2853491,1
C[C@@H](O)C#CC[N@@H+]1CC1,1.0483026792526244,-0.08486891,1
CC#C[C@@H](O)C[N@H+]1CC1,1.0482045928001402,0.04134679,1
CC1=C(C(=CC=C1)NC(=O)C2CC(CN2C(=O)OCC(C)C)O)C,1.048135734128952,-3.1119351,1
C#C[C@@H]1OC(=O)[C@@]1(C)C,1.0481336287379266,-1.8047951,1
O=C1O[C@H](CCO)[C@@H]1O,1.0481279317975043,0.44947457,1
CC1=C[C@@H](C)OC1=O,1.0481154232978818,-0.49054003,1
C#CC1=CC[C@H](CO)C1,1.0480868147492406,-0.45725036,1
C#Cc1c(N)coc1N,1.0480551100373263,-1.6146442,1
C1CN(CC2=C(N1)C=CC(=C2)Cl)C(=N)N,1.0480378953695295,-1.7958556,1
CC1=C2C=CC(=CC2=NC(=N1)NC(=NC)[NH3+])OC,1.048021299934387,-2.5488374,1
CC#Cc1ncc(C)o1,1.0480132499098778,-1.7808361,1
Nc1nc(O)c(N)o1,1.0478949764728545,-1.9089653,1
C#Cc1c(C)ncn1C,1.0478170770049091,-1.3184507,1
COC1=NC(=NC(=C1)N)SC,1.0477509429574012,-1.6572449,1
C#Cc1cc[nH]c1OC,1.0477318705916403,-1.9824702,1
CC1=C(C=CC(=C1)N)C2=CC=C(O2)CO,1.0476745296478271,-3.0623477,1
CO[CH+][NH2+][C@H]1C[C@H]1OC,1.0476107486844062,-0.084626675,1
COC1=C(C=C(C=C1)CCNC(=O)C2C3C2CCC=CCCC=CCC3)OC,1.0475682693243025,-3.4819884,1
CN(C)c1cnoc1,1.047530124592781,0.14800668,1
C[C@H]1CNc2ocnc21,1.04733494246006,-1.4148262,1
C1COCCN1CCNCCCCOC2=CC=CC(=C2)C(F)(F)F,1.0473100493073462,-3.5197115,1
C[C@@H](C)Cc1cnoc1,1.047249736046791,-1.520289,1
C[C@H](C)O[C@H]1COC1=O,1.0472432960271836,-0.46886492,1
C[C@H]1NC(=O)C(=O)[C@H]1O,1.047218279027939,0.032233477,1
CNc1nc(N)c[cH+]o1,1.0472044082164764,-0.74408007,1
C#Cc1oc(N)cc1C,1.0471886797070504,-1.8257915,1
N=CN1CC([NH-])NC1=O,1.0470016714453698,-0.408257,1
COC[C@@H](O)[C@H]1N[C@H]1C,1.0469586966991424,0.20791245,1
COC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)[NH+]3CCC(CC3)O,1.0469468074321746,-2.8791263,1
CC#Cc1c[nH]nc1N,1.0468856272459028,-1.3038161,1
CCNc1cnoc1,1.046883645701408,-0.0001142025,1
Oc1ccc2n1CC2,1.0468759672164918,-1.646914,1
CCC(=O)C1=CC=CC=C1OCCCCN2CCN(CC2)CC,1.0468457486629483,-2.5927536,1
Cc1cc(=O)ncn1C,1.0468229609012605,-0.73361754,1
CNc1oc(=O)oc1C,1.0468203601241113,-0.68088484,1
C[NH+](C)C1(CCCCC1)CNC(=O)C2=CC=C(C=C2)N(C)C,1.04682023627758,-2.3935022,1
C=CC1=CC=CC(=N1)CBr,1.046785806941986,-2.8606281,1
C[N@H+]1C[C@H]1COCCO,1.046764009952545,0.3581426,1
[NH-][CH+]O[C@H]1[C@@H](CO)[C@H]1O,1.0467590560913087,0.014028311,1
O=C1CC(NO)CN1,1.046757074546814,0.24294043,1
C#C[C@@H]1C[C@@H]1O[CH+][NH2+]C,1.0467471668243409,0.106942415,1
C#CCNc1ncco1,1.0467242552161218,-0.93762565,1
Nc1c[nH]c([C@H]2CN2)n1,1.0466973805189133,-1.1003013,1
N=CN1CCC1=O,1.0466094494819642,-0.36953783,1
CN(C)C1CCCN(CCCc2c(O)ccc3NC(=O)c4sccc4c23)C1,1.0464538982391356,-3.2300193,1
CCCCC12C[NH+]3CC(C1=O)(C[NH+](C2)C3C4=CC=CS4)C,1.0464138958096505,-3.2281518,1
C#C[C@H]1C[C@H](C)C(=O)N1,1.0463655956625937,-0.9049978,1
C#Cc1coc(C)c1C,1.046307635486126,-1.5779098,1
[NH-]c1cn[cH+]cc(O)c1,1.0462796461701394,0.45826173,1
CCC1=CC2=C(C=C1)OC(=O)C=C2C[NH+]3CCN(CC3)C4=CC=C(C=C4)OC,1.046233946800232,-3.5199912,1
COC(C)[NH2+][C@H]1C[C@H]1O,1.046172023534775,0.41277456,1
C[NH2+][CH+]O[C@@]1(C)C[C@H]1O,1.0460191969156265,0.080199,1
OCC1CCN(CC1)c2ncc(Br)c(OC3CN(C3)c4cnc5ccccc5n4)n2,1.045979442179203,-3.625933,1
Cc1c[nH]c2c1CCO2,1.0459488520860671,-3.159671,1
C[NH2+]C(C)OC[C@H]1CN1,1.0459352289676669,0.414824,1
C1C[NH+](CC[NH+]1CCOCCO)CC2=CC(=CC=C2)[N+](=O)[O-],1.0458906442165374,-1.9222311,1
CCOC(=O)N1CCN(CC1)C(=O)COC2=C(C=C(C=C2)C(C)(C)C)Br,1.0457952823877332,-3.6449766,1
O=C1NC=CCC1NO,1.0457707607746125,-0.11561751,1
C[C@H]1CCCNC(=O)C1,1.0457581284284592,-0.60719633,1
Nc1cncc(F)c1,1.0457360837459562,-0.16490841,1
C1CCN(CC1)C2CCCC(C2)(C3=CC=CC=C3)O,1.0457041313409805,-2.0464215,1
C[C@H]1CNC1=O,1.045687164366245,-0.047358274,1
COCCCN(CC(=O)N(CC1=CC=CC=C1)CC2=CC=CO2)C(=O)C3CCC3,1.0456815912723538,-2.6568685,1
CCC1=[NH+]C(=C(C2=C1COC(C2)(C)C)C#N)NCC[NH3+],1.0456384926795956,-1.4796772,1
Oc1nc(N2CC2)co1,1.0455911833047864,-1.1383693,1
C1=Cc2nccn2CC1,1.045554277038574,-2.3904498,1
ONc1cc[nH+]nc1,1.045550066256523,0.42081118,1
OB(O)[C@@H]1CCCN1C(=S)CNCc2ccccc2,1.0455116738319394,-1.536449,1
CO[C@@H](C)[C@H]1CC(=O)O1,1.0454773683428762,-0.16677594,1
CC[C@H]1C[C@H]1O[CH+][NH2+]C,1.0454554475069044,-0.4969442,1
C#CCc1cc(N)n[nH]1,1.045445539784431,-1.052742,1
CN(C)c1conc1N,1.0454237427949904,-0.5546801,1
Cc1coc(=O)c(N)c1,1.0452690584778783,-0.92700124,1
CNc1cccc(O)n1,1.0452644761562349,-0.92823243,1
O=C1OCCC=C1CO,1.0451014941215515,0.21537304,1
c1ncn2c1CCCC2,1.0450332546830174,-1.5472696,1
C#Cc1cc(O)c(C)o1,1.0450242138862609,-1.5752771,1
C[n+]1ccoc(=O)c1[NH-],1.0450200031042098,-0.6303556,1
C[C@H]1CN(C)C=CC1=O,1.045012324619293,-0.80904174,1
Nc1ccc2n1C=CC2,1.0450079899907112,-2.6668184,1
C#Cc1[nH]nc(C)c1C,1.0450043984413149,-1.5461963,1
Nc1cc2c([nH]1)CCO2,1.044957336759567,-2.0015526,1
COC(C)[NH2+]C[C@H]1CN1,1.0448894688606265,0.5990386,1
C[CH+]1[CH-]C=C(N)OC1[NH-],1.0448810472965238,-0.31512856,1
CCn1nc(C)c(O)n1,1.0448502095103265,-0.8082907,1
CCc1ncnc(N2CC[S+]([O-])CC2)c1C#Cc3ccc(N)nc3,1.044839187169075,-2.3340964,1
CC(=O)C1=CC=C(C=C1)OCC(CN2CCN(CC2)CCO)O,1.0448249448180196,-1.4028733,1
C#Cc1[nH]c(N)cc1C,1.0448185047984122,-2.1252112,1
CN1CCN(CC1)CCCOC2=CC=CC=C2C=O,1.04478296084404,-1.7562561,1
CCC1(C(N(C(=O)O1)CC(=O)NC2=CC=C(C=C2)C)(C)O)C,1.0447659938693046,-2.2391381,1
C[NH2+][CH+]O[C@H]1C[C@H]1C,1.0447300783753397,-0.15460253,1
C#CC1=CC[C@H](CC)C1,1.0446728612780571,-3.069157,1
Nc1n[nH+]ccc1NO,1.0446695174217222,-0.74253273,1
C1C(C[NH2+]CC2=CC=CC=C21)F,1.044638555788994,-0.4748857,1
C#CCc1nc(O)c[nH]1,1.044574650979042,-1.0836976,1
CN[C@H]1OC(=O)C[N@H+]1C,1.044516690802574,0.62097454,1
C[C@H](NC(=O)C)c1ccc(O[C@@H]2CCN(C2)c3cccc(n3)N4CCC4)cc1,1.044492169189453,-3.5530672,1
CNc1cn[nH+]c([NH-])c1,1.0444510521411896,-0.29161167,1
C[NH2+][C@H]1[C@@H](O)CN1C=O,1.044450309062004,0.45331717,1
[NH-]c1occ2[n+]1CCN2,1.0444234343647958,-1.2345531,1
OCc1cc(O)[nH]n1,1.0444116689443588,0.40480566,1
ONc1cn[nH+]c(O)c1,1.044367951118946,0.098306894,1
Cc1oncc1[C@H](C)C,1.044351974916458,-1.3327417,1
CN1C(=C(C(=O)NC1=O)C2C3=C(C(=C(C=C3)OC)OC)C(=O)O2)N,1.0443044178485867,-1.9487699,1
CC(C)(C#CC1=CC=C(S1)C(=O)N2CCC(CC2)C(=O)O)O,1.0442937670469283,-1.8611315,1
O=C1N[CH+][NH2+][C@@H]1CCO,1.044284354710579,0.50269175,1
CC1=NC(=O)C(=CN1C)C[N+]2=CC=CC=C2,1.04423171993494,-1.8553753,1
C[C@H]1COC(=O)C1NO,1.0441263265371323,0.21752858,1
CCOC[C@@H](O)[C@H]1CN1,1.0441046533942222,0.52132845,1
CCO[CH+][NH2+]C[C@H]1CN1,1.0440722056031224,-0.11856556,1
CC#CC[C@H]1CC(=O)N1,1.0440506563067435,-0.9972093,1
COCCN(CC(F)F)c1nccc(n1)N2CC[C@H](C2)Oc3ccc(cc3)[C@H](C)NC(=O)C,1.044041367816925,-3.5747256,1
C[C@H]1[C@@H]([C@@H](O)CO)[N@H+]1C,1.0440381478071212,-0.0073845387,1
C[N@@H+]1CC(NO)[C@H]1CO,1.0440236577630042,0.27340364,1
CN1C(=O)NC(=O)[C@@]12CC[C@@]3(O)[C@H]4Cc5ccc(O)cc5[C@@]3(CCN4CC6CC6)C2,1.0439831599473952,-2.8520763,1
O=C1C[C@@](CO)(CO)O1,1.0439234659194945,0.5509,1
Nc1cc(F)cnc1N,1.0438607995748517,-1.3841188,1
N[C@@]1([C@@H]2CC2)COC1=O,1.0438546072483064,-0.82249284,1
C[Se]C1=CNC(=O)NC1=O,1.043799495542049,-1.8067943,1
OCC#Cc1cc[nH]n1,1.04379144551754,-0.76871467,1
CO[CH+][NH2+][C@@H](C)[C@H]1CN1,1.0437743546962737,-0.039688826,1
C[C@@]1([C@H]2CNC2=O)CC1,1.0436827082633973,-2.0054588,1
[I-].Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCC[N+](C)(C)C)cc3)c4ccc(O)cc14,1.0436787451744078,-3.4464388,1
C[NH+](C)CCCN1C(C(C(=O)C1=O)C(=O)C2=CC=NC=C2)C3=CC(=C(C=C3)OC)OC,1.043662645125389,-3.3729134,1
C[C@H]1C[C@@H](C)COC1=O,1.0436623974323274,-1.1074388,1
C[NH2+]C1C=CC(N)=CO1,1.0436100103497503,-0.22511458,1
CC(C)(C)N=C1C2=CC=CC=C2N(C1=O)CO,1.0435882133603096,-2.868067,1
[NH-]c1nc[nH+]c(N)c1O,1.043544495534897,-0.6884575,1
Cc1oc(C(=O)N2CC3CNCC3C2)c(F)c1,1.0435387985944748,-1.7636154,1
C#CCN1C2=CC=CC=C2N=C1CO,1.0433320987343788,-1.9248083,1
CCN1C(=C(SC1=S)C=C2C(=O)N(C(=S)S2)CC)O,1.0433255348682402,-2.7806945,1
C#CCC[C@@H]1CC(=O)N1,1.0432840462803838,-1.28017,1
CC[C@H]1OC(=O)C[C@H]1C,1.0432584100484847,-0.68577003,1
COc1[nH]c(N)nc1O,1.0432543231129645,-1.5532541,1
CC#C[C@@H](CO)[N@H+]1CC1,1.0432352507472036,0.12712955,1
C[C@H]1OC(=O)[C@@H](O)[C@H]1C,1.0432036698818208,0.30658603,1
C[C@H]1CNc2[nH]ncc21,1.043104964196682,-1.1070731,1
C[C@@H](C#CCO)[N@H+]1CC1,1.0430420501589772,-0.19631481,1
CC(=NNC(=S)N1CCCCCC1)C2=NC=CN2,1.043027064728737,-2.0041537,1
CCOCC(=O)N(CCOC)C1CC(=CC(C1O)OC2=C(C=C(C=C2I)C=O)OC)C(=O)NCCO,1.0430242162585257,-2.912198,1
C[C@H]1OC(=O)[C@H]1N,1.0430104692935944,0.29190254,1
C1=CC=[N+](C(=C1)SC(F)F)[O-],1.042997960793972,-3.4831488,1
C[C@H]1N[C@H]1COCCO,1.0429138689994812,0.40834355,1
C1=C(N=C(S1)CCN)C(F)(F)F,1.0428803065896033,-1.4007156,1
C1CN(CCN1CN2C(=O)C3CC=CCC3C2=O)C4=CC=CC=C4,1.0428697796344757,-3.6183684,1
Nc1nc(O)oc1N,1.0428639588475228,-1.5311728,1
C[C@@H](C)Oc1cnoc1,1.0428266810417175,-0.49727464,1
CCOC(=O)C1CCN(CC1)C(=O)C2CCCN(C2)C(=O)C3=C(OC(=C3)C)C,1.0427432084798811,-1.8352263,1
C[C@@H](C)[C@H]1CNC(=O)N1,1.042676579046249,-1.0440364,1
Cc1ccnc(F)c1,1.0426461127996445,-0.7877493,1
CCCCCC(=O)NC1=CC=C(C=C1)N2CCN(CC2)CC,1.04261032115221,-3.2857463,1
CCOC[C@H]1CC(=O)O1,1.0424900661706924,-0.3651569,1
[NH-][CH+]Oc1ncc(O)[nH]1,1.0423761273622514,-0.82746196,1
C[C@@H](C)[C@H]1CNC(=O)O1,1.042311479473114,-0.62313485,1
C=CCC1=C(C=CC(=C1)Cl)OCC[NH2+]CC[NH+]2CCOCC2,1.0422978563547134,-2.4899483,1
CC[N@H+]1CC=CC(=O)C1,1.0422961225032807,-0.0030343533,1
CCc1ccc[nH]c1=O,1.0422810132265088,-0.8084309,1
Cn1cc[nH]c1=O,1.0422657801032065,-0.55437374,1
CCOC1=C(C=CC=C1OC)C2C(=C(N(C(=O)N2)C)C)C(=O)OCC,1.042224167668819,-3.3253238,1
Cc1ccc(=O)oc1N,1.042059699475765,-1.1659298,1
COCC([NH-])O[C@H]1CC1,1.042037902486324,0.11086273,1
Cc1ncccc1F,1.0419715207457545,-0.22908354,1
COc1c[nH]c(N)n1,1.041961736869812,-1.2863472,1
O[C@H]1CNc2c[nH]nc21,1.041960003018379,-0.84016204,1
CC(C1=CC(=CC=C1)NC(=O)C23CCC(C2(C)C)(C(C3)O)C)O,1.0419165328860285,-3.3189116,1
CC#CC#CC[N@H+]1CC1,1.0418911443471908,-1.0821419,1
C[NH+](C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=O)C(=C(N)O)C1=O)O)O)O,1.0418709573626517,-2.301512,1
Nc1c[nH]c2c1C=CC2,1.0418621642589567,-2.6763458,1
N=CNc1ccc(N)o1,1.0418231526017188,-1.596558,1
C[NH2+]C1CC=CN1C=O,1.041773490142822,-0.4166522,1
COC[C@H]1CN[C@H](C)CN1CC(=O)N2CC(C)(C)c3cnc(cc23)c4cnn(C)c4,1.0417036406993865,-2.8174708,1
CC[C@H]1OC(=O)N[C@H]1C,1.041691503739357,-0.7058854,1
COc1ccccn1,1.0416853114128113,-0.65695906,1
C[C@H]1[C@H]2C[C@]1(C)C(=O)N2,1.041682834482193,-1.1082683,1
Cc1ncc(C)c(O)n1,1.041675899076462,-0.4777279,1
C[C@H]1C[N@H+]1[C@@H](CO)CO,1.0416650005817414,0.4817114,1
CCOc1cocn1,1.0415684002876282,-0.06769371,1
CC(O)C(C)NCc1ccnc(n1)c2ccc(nc2)C(F)(F)F,1.0415503186941146,-2.056036,1
C#Cc1occc1OC,1.0415411540508268,-1.7311618,1
C[C@@H](O)C#C[C@H]1C[N@H+]1C,1.0415342186450958,-0.12993932,1
[NH-]c1cc(N)[nH+]cc1F,1.0415260447740553,-0.6196141,1
CCC1=CCOC1=O,1.0414923585176463,-0.8654158,1
CC1CC(NC(=S)N1)O,1.0414667222857474,0.058041334,1
CC1=C(C)NC(=O)CC1,1.0414522322416304,-0.7297318,1
COC1=CC(=NC(=N1)OC2=C(N=CC=C2)C=NO)OC,1.041451365315914,-2.7399495,1
CC1=C(N)CCC1=O,1.0414438106775283,-0.5993333,1
c1cc(N[C@H]2CC2)n[nH]1,1.0414391045093536,-3.2684753,1
C#CC[NH2+][CH+]O[C@H]1CC1,1.0414262244701384,-0.00047397614,1
CCn1c(C)n[nH]c1=O,1.0412428077578544,-0.45310497,1
Cc1nc(CO)nn1C,1.041240330827236,-0.10914469,1
Cc1cc([C@@H](C)O)no1,1.0412135799765587,0.29040647,1
CC1[NH2+][C@H](C)C(=O)O1,1.0412035484075544,0.69424534,1
CNc1ccnc(C)n1,1.041136423587799,-0.3566816,1
C[C@H]1C[C@@H](C)C(=O)O1,1.041118341994285,-0.58565974,1
COC1=CC(=C(C=C1)C=C2C(=O)N(C(=S)S2)CC=C)OC,1.0410923342227931,-3.6187985,1
CN(C)CCNC(=O)C1CCC(=O)N1CC2=CC=C(C=C2)F,1.0410535702586174,-2.4927287,1
CCOC([NH2+]C)[C@H]1CN1,1.041052703332901,0.45216966,1
C[C@@H](O)[C@H]1OC(=O)[C@H]1O,1.041038337135315,0.22727823,1
Oc1cc2n(n1)CC=C2,1.041009357047081,-2.2483675,1
NCc1noc(O)c1O,1.040989170062542,-0.31916595,1
CC[C@H]1NC(=O)N[C@H]1C,1.040970097696781,-0.80534244,1
Cc1cc(N)cc(=O)o1,1.0409620476722714,-0.8681693,1
C[C@@H]1C(=O)N2[C@H]1[C@@]2(C)C,1.0409360399007794,-1.8378798,1
CC(C)CN1C2=C(C(=O)NC1=O)[N+](=C(N2)C3=CSC=C3)CCOC,1.0408743643283844,-3.6067803,1
[NH-]c1[nH+]ncc(O)c1N,1.0408380772948265,-0.64487433,1
COC[C@H]1COC1=O,1.0408282934188842,0.1596744,1
C[C@H]1COc2cocc21,1.0408125649094582,-1.3578706,1
C=CCOC1=C(C=C(C=C1)Br)C[NH2+]CCC[NH+]2CCOCC2,1.0407574532032011,-2.6202207,1
CCN(CC)C1=NC2=C(N1CC(COC3=CC=CC=C3C)O)C(=O)N(C(=O)N2C)C,1.0407440777778625,-3.658705,1
C[C@H]1C[N@H+]1CC#CCO,1.0407360277533528,-0.33905482,1
CCn1nc(C)[nH]c1=O,1.0407070476651192,-0.6412399,1
Cc1cc[nH]c1[C@H]1CN1,1.0406212220191953,-1.2171466,1
CC1=CC(=C(O1)C)C(=O)N2CCCC(C2)C(=O)NC(C)C,1.0406155250787732,-1.4748695,1
C[C@@H](O)[C@@H](O)C[C@H]1CN1,1.0405994250297543,0.3713808,1
[NH-][CH+]OCc1cnco1,1.040599053490162,0.034439087,1
C[C@H]1C[C@@H](C)OC(=O)O1,1.0405788665056228,-0.31569934,1
CC(=N)Nc1c[nH]cn1,1.040565491080284,-0.9615538,1
CC1=CC=C(C=C1)NC(=O)CCN2C(=O)OC(C2(C)O)(C)C,1.0405124847650526,-2.7465105,1
O=C1C=CNCC1NO,1.040483256983757,-0.05979538,1
CCc1cc[nH]n1,1.0404536576628685,-0.22325349,1
C[C@@]1(O)CC(=O)NC1=O,1.040438176846504,0.14109182,1
Cc1cc([NH-])nc(F)[nH+]1,1.0403948305606845,-0.7384341,1
CO[CH+]Nc1cocn1,1.0402999641180035,-0.2999704,1
COC(C)[NH2+][C@H]1C[C@H]1C,1.0402974871873854,-0.6612177,1
CCN1N=C(C=CC1=O)N2CCC(CC2)OC(=O)N3CCN(CC3)C(C)C,1.0402481962680814,-2.0907512,1
CC1=CC(=NC(=N1)NN=C2CCCC2)C,1.040243613946438,-3.1629438,1
CN1CC([NH-])OC1=O,1.0402080699920653,0.45210433,1
CCc1cccc(n1)N2CCC(C2)Oc3ccc(cc3)[C@H](C)NC(=O)C,1.040205840754509,-2.9305391,1
O[C@H]1Cn2nccc21,1.0402049738287924,-0.67860913,1
CO[CH+][NH2+]C[C@@]1(O)CC1,1.040192589175701,0.1198113,1
CC[C@H](CO)NCc1ccnc(n1)c2ccc(nc2)C(F)(F)F,1.0401899883985517,-2.1306553,1
OC[C@@H](CO)C[C@H]1CN1,1.0401799568295478,0.3931744,1
CC#C[C@@H](O)[C@H]1C[N@H+]1C,1.040152091360092,-0.10203266,1
C[C@@H]1OC(=N[C@H]1CCc2ccc(Nc3ncc(Cl)cn3)cc2)N,1.0401195197224615,-3.6685972,1
C#CC1=CCC[C@@H]1CC,1.0401159281730652,-3.2236712,1
Cc1c[nH+]c([NH-])o1,1.0401156804800031,0.07098031,1
C#Cc1c(N)coc1C,1.040107258915901,-1.2391558,1
C1CN(CC[NH+]1CC(C2=CC=CC=C2)O)C3=CC=CC=C3Cl,1.0400842234611511,-3.5384989,1
CC1=CC(=NC(=C1C#N)NCCCN2CCOCC2)C,1.0400122686266895,-1.9731586,1
CNc1cncc(F)[nH+]1,1.0399927008748056,-0.25825477,1
CC#Cc1coc(N)c1,1.0399286722183223,-1.3288391,1
CNc1cnc(=O)oc1,1.0399266906738278,-0.70362735,1
COCCC(=O)N(CCOC)C1CC(=CC(C1O)OC2=C(C=C(C=C2I)C=O)OC)C(=O)NCCO,1.0397961564302445,-2.8431613,1
C[C@@H](O)[C@H]1C[N@H+]1CCO,1.0397538009166718,0.39090943,1
CCCn1nc[nH]c1=O,1.039724077749252,-0.57505155,1
COCC#CC[N@H+]1CC1,1.0396829607009883,-0.36230588,1
CCn1nc(C)nc1O,1.0396782545328138,-0.80758,1
OCCc1cnco1,1.0396780068397522,0.9256406,1
O=C1NC[C@H](O)C[C@@H]1O,1.0396755299091338,0.542284,1
CO[C@H]1[C@@H](O)[C@H]1O[CH+][NH-],1.0396690898895264,0.09210682,1
CC1=CC(=O)C[N@@H+](C)C1,1.039637632870674,0.19703078,1
CC1CCC(Cc2nnc(Cc3cc(ccc3Cl)C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2)CC1,1.039600107371807,-2.285222,1
Oc1ccc(O)c(O)c1,1.0395915619611735,-0.44058895,1
[NH-]c1[nH+]c(=O)occ1N,1.0395670403480528,-1.1464999,1
O[C@@]1(c2cnco2)CC1,1.039422387599945,0.15732718,1
C[NH2+]C1NC(=O)O[C@H]1C,1.0393966275215147,0.353786,1
C1=CC(=CC(=C1)Cl)CO[NH3+],1.039357244324684,-0.7833216,1
CC[C@H]1C[C@H]1[NH2+][CH+]OC,1.0393317319393156,-0.7030103,1
C#CC1=C[C@@H](C)C[C@H]1C,1.0393171180486678,-2.9652002,1
c1nc(N2CCC2)co1,1.0392361224174498,-0.62272596,1
C1CN=C(N1)N[NH+]=CC2=CC=NC=C2,1.0392213846802711,-2.6138902,1
COc1cccc(c1)[C@@H]2CN(CCN2)c3ncnc4cc(OC)c(OC)cc34,1.0391379121184348,-2.7060504,1
C[C@@H](O)COC[C@H]1CN1,1.0391338251829143,0.51825047,1
CC(C)C(C#CC(C1=CC=CC=C1)(C2=CC=CC=C2)OC)[NH+](C)C,1.039124412846565,-3.3237138,1
